nameID,primaryName
nm0303933,Raúl P. Gamez
nm0305563,Adrian Garcia Bogliano
nm0305812,Gonzalo García Pelayo
nm0306149,Hans García
nm0306934,Giles Gardner
nm0307497,Alex Garland
nm0308039,Louis Garrel
nm0308042,Philippe Garrel
nm0308520,Matteo Garrone
nm0309456,Gigi Gaston
nm0309575,Jon-Paul Gates
nm0310088,Uli Gaulke
nm0310178,Katja Gauriloff
nm0310356,Juan Gautier
nm0310615,Romain Gavras
nm0310747,Cesc Gay
nm0311480,Daizy Gedeon
nm0311488,Giordano Gederlini
nm0312881,Toby Genkel
nm0313021,Maxim Genchev
nm0313227,Henrik Ruben Genz
nm0313295,Ted Geoghegan
nm0313743,Stan Harrington
nm0313927,Gary Gerani
nm0314082,Amy Gerber
nm0314358,Claudia Gerini
nm0314606,Félix Germán
nm0314649,Franz X. Gernstl
nm0314976,Jordan Gertner
nm0315430,Nikolaus Geyrhalter
nm0315593,Monir Gheidi
nm0316252,Dominic Giannetti
nm0316310,Jay Giannone
nm0316381,Carmen Giardina
nm0317323,Alberto Gieco
nm0317368,Adam Gierasch
nm0317815,Margarida Gil
nm0317908,Nitzan Gilady
nm0318043,Faye Gilbert
nm0319419,Mark Gilman Jr.
nm0319607,Pip Gilmour
nm0319624,Thomas Gilou
nm0320124,Stuart Ginsberg
nm0320192,Victor Ginzburg
nm0320285,Marco Tullio Giordana
nm0320622,Santiago Giralt
nm0320632,Annie Girard
nm0320759,Ana Girardot
nm0321102,Sabine Gisiger
nm0321159,Amos Gitai
nm0321363,Tudor Giurgiu
nm0321894,Matthias Glasner
nm0322242,Jonathan Glazer
nm0322306,Joanna Gleason
nm0322741,Marina Glezer
nm0322839,Greg Glienna
nm0323239,Will Gluck
nm0324600,Vivian Goffette
nm0324683,Lana Gogoberidze
nm0324833,Mathias Gokalp
nm0324901,Nicolás Goldbart
nm0324923,Ari Gold
nm0324952,Danny Gold
nm0325219,Howard Goldberg
nm0325877,Paul Goldman
nm0326006,Ivan Goldschmidt
nm0326124,Rick Goldsmith
nm0326219,Harel Goldstein
nm0326246,Jonathan Goldstein
nm0326937,Miguel Gomes
nm0326946,Rita Azevedo Gomes
nm0326995,Cosimo Gomez
nm0327120,Alain Gomis
nm0327273,Michel Gondry
nm0327944,Alejandro G. Iñárritu
nm0328000,Ángeles González Sinde
nm0328126,Domingo González
nm0328636,Vincci Cheuk
nm0329174,Mark Goodman
nm0329252,Tray Goodman
nm0329604,Clara van Gool
nm0329640,Michael A. Goorjian
nm0329650,Nicholaus Goossen
nm0330185,Fiona Gordon
nm0330730,Chris Gore
nm0330751,Kristin Gore
nm0330984,Sotiris Goritsas
nm0331366,Jessica Gorter
nm0331891,Jeanne Gottesdiener
nm0332267,Guillaume Gouix
nm0333641,Gustavo Graef Marino
nm0333705,Dominik Graf
nm0333888,Aimee Graham
nm0335666,Susannah Grant
nm0335980,Puk Grasten
nm0336486,Bradley Rust Gray
nm0336695,James Gray
nm0336979,Tim Gray
nm0337053,Steven Grayhm
nm0337773,David Gordon Green
nm0337820,Eitan Green
nm0337833,Eugène Green
nm0337882,Greg Green
nm0339105,Johnny Greenlaw
nm0339517,Jamie Grefe
nm0340485,Kevin Grevioux
nm0340742,John Greyson
nm0342593,Jack Grisham
nm0342748,Rajko Grlic
nm0343094,Esther Gronenborn
nm0343706,Roberta Grossman
nm0343903,Jonás Trueba
nm0344262,Jonathan Gruber
nm0344717,Paula Grusovin
nm0345146,Changwei Gu
nm0345294,Charles Guard
nm0345307,Thomas Guard
nm0345743,Tiago Guedes
nm0345846,Stéphane Guenin
nm0345914,Éric Guéret
nm0346099,François Guerrar
nm0346331,Hernán Guerschuny
nm0346605,Aldo Gugolz
nm0346841,Martin Guigui
nm0347364,Silvio Guindane
nm0347492,Alain Guiraudie
nm0347555,Harpo Guit
nm0347657,John Gulager
nm0347720,Stere Gulea
nm0348015,Gunasekhar
nm0348181,James Gunn
nm0348197,Jon Gunn
nm0349184,Marisa Guterman
nm0349406,Sebastian Gutierrez
nm0349453,Alan Gutiérrez
nm0349702,Bill Guttentag
nm0350044,Daniel Guzmán
nm0350099,Patricio Guzmán
nm0350168,Robert Guédiguian
nm0350236,Pascal Guérin
nm0350351,Robert Gwisdek
nm0350466,Sarah Gyllenstierna
nm0351021,Beto Gómez
nm0352032,Kamal Haasan
nm0352780,Josef Hader
nm0353692,Edith Hagigi
nm0353870,Alexander Hahn
nm0354091,Andrew Haigh
nm0354451,Szabolcs Hajdu
nm0354499,G.B. Hajim
nm0356824,Paulo Halm
nm0356867,Arto Halonen
nm0356960,Richard Halpern
nm0356968,Tamar Halpern
nm0357449,Eric Hamburg
nm0357453,John Hamburg
nm0358327,Nick Hamm
nm0358395,Anna Hammarén
nm0358859,Emmanuel Hamon
nm0359387,John Lee Hancock
nm0361135,Mia Hansen-Løve
nm0361735,Masato Harada
nm0361776,Renos Haralambidis
nm0361779,Stelios Charalampopoulos
nm0362426,Bethann Hardison
nm0362566,Catherine Hardwicke
nm0362771,Varda Bar-Kar
nm0363096,Margo Harkin
nm0363786,Thom Harp
nm0364117,Rebecca Harrell Tickell
nm0364578,Damian Harris
nm0365480,Anthony Harrison
nm0366667,Leslie Zemeckis
nm0366914,Alejandro Hartmann
nm0367218,Mike Hartsfield
nm0368693,Gregory Hatanaka
nm0369030,Christopher Hatton
nm0369326,Dag Johan Haugerud
nm0369618,Jessica Hausner
nm0369686,Leander Haußmann
nm0369736,Jirí Havelka
nm0370683,Shinpei Hayashiya
nm0370692,Hubert Hayaud
nm0370892,Anthony Hayes
nm0371890,Michel Hazanavicius
nm0372066,Eva Haßmann
nm0372139,James Head
nm0372176,Lena Headey
nm0373001,Desmon Heck
nm0373571,Kevin Heffernan
nm0373666,Ken Hegan
nm0375114,Steve Helgoth
nm0375155,Susanna Helke
nm0375266,Andrew Heller
nm0375271,Ayelet Heller
nm0375623,Ingo Helm
nm0375691,Veit Helmer
nm0377153,Granz Henman
nm0377896,Kyle Henry
nm0378932,Karoline Herfurth
nm0379088,Sonia Herman Dolz
nm0379108,Phil Herman
nm0379409,Tania Hermida
nm0379773,Felix Herngren
nm0380097,Paula Hernández
nm0380178,Ángeles Hernández
nm0380547,Gerardo Herrero
nm0380718,Scott Herriott
nm0380831,Jeanne Herry
nm0381305,Ed Herzog
nm0381328,Rudolph Herzog
nm0381478,Jared Hess
nm0382569,Jochen Hick
nm0382871,Jenny Hicks
nm0382911,Mark Hicks
nm0382956,Scott Hicks
nm0383148,Sabine Hiebler
nm0383605,Avi Nesher
nm0384784,Wendy Hill-Tout
nm0385228,Ben Hilton
nm0385630,Anthony Hines
nm0386246,Rajkumar Hirani
nm0386312,Hideyuki Hirayama
nm0387683,Richard Hobert
nm0387828,Christoph Hochhäusler
nm0388302,Jenõ Hódi
nm0388471,Mona J. Hoel
nm0388851,Dark Hoffman
nm0389415,Gray Hofmeyr
nm0389712,Joanna Hogg
nm0391557,Richard Holm
nm0391679,Jon Holmberg
nm0391739,Alex Holmes
nm0392082,Tristan Holmes
nm0392237,Nicole Holofcener
nm0392435,Travis Holt Hamilton
nm0393254,Hong Sang-soo
nm0393394,Christophe Honoré
nm0393535,Randeep Hooda
nm0393655,Brian Hooks
nm0394483,Joy Hopwood
nm0396066,Kevin Hosmann
nm0396290,Yong Hou
nm0396612,Periklis Hoursoglou
nm0396687,Mel House
nm0396743,Clara Gabrielle
nm0396817,Dianne Houston
nm0396994,Ivo van Hove
nm0397124,Arliss Howard
nm0398761,Mei-Ling Hsiao
nm0398789,Hsu Chien Hsin
nm0398986,George Huang
nm0399051,Tom Huang
nm0399392,Richard Huber
nm0399661,Charles Huddleston
nm0400194,Brent Huff
nm0400700,John Hughes
nm0401464,Richard Hull
nm0402341,Andrew Thomas Hunt
nm0403629,Michael Hurst
nm0404485,James Huth
nm0404797,Pieter van Huystee
nm0404942,Vanda Hybnerová
nm0405290,Peter Hyoguchi
nm0405605,Klaus Härö
nm0406881,Ahmad Idham
nm0407067,Álex de la Iglesia
nm0407235,Helena Ignez
nm0407552,Kunihiko Ikuhara
nm0407789,Esa Illi
nm0408061,Ahmed Imamovic
nm0408120,Denis Imbert
nm0408497,Dimitris Indares
nm0408644,Alex Infascelli
nm0408885,Raul Inglis
nm0409079,J. Christian Ingvordsen
nm0409459,Isshin Inudô
nm0411037,Yoshikazu Ishii
nm0411213,Debbie Isitt
nm0411290,Ricardo Islas
nm0411654,Emmanuel Itier
nm0411809,Olaf Ittenbach
nm0412048,Igor Ivanov Izi
nm0412465,James Ivory
nm0412517,Shunji Iwai
nm0412809,Kishû Izuchi
nm0413518,Faye Jackson
nm0414337,Azazel Jacobs
nm0414405,Evan Jacobs
nm0414551,Michael Jacobs
nm0415207,Luc Jacquet
nm0415245,Benoît Jacquot
nm0415618,Sabrina Jaglom
nm0415840,Satish Jain
nm0415852,Jayaraj
nm0415983,Petar Jakonic
nm0416036,Juraj Jakubisko
nm0416119,Abolfazl Jalili
nm0418470,Camille Japy
nm0418621,Frédéric Jardin
nm0418877,John Jarratt
nm0418925,Cody Jarrett
nm0419494,Jose Javier Reyes
nm0419884,Vadim Jean
nm0419894,Lucien Jean-Baptiste
nm0420100,Jeevitha
nm0420422,Christine Jeffs
nm0420705,Vadim Jendreyko
nm0420817,Dallas Jenkins
nm0420926,Mykel Shannon Jenkins
nm0421421,Erik Jensen
nm0421567,Knut Erik Jensen
nm0421776,Vicky Jenson
nm0422605,Jia Zhang-ke
nm0422786,Mary Jimenez
nm0423177,Zdenek Jiráský
nm0423631,José Joffily
nm0424645,Brian Eric Johnson
nm0424658,Brian Johnson
nm0425316,Javon Johnson
nm0425364,Jesse V. Johnson
nm0425756,Mark Steven Johnson
nm0426059,Rian Johnson
nm0426733,Kerry Ann Enright
nm0426851,Sterling Johnston
nm0427112,Dominique Jolin
nm0427136,Pierre Jolivet
nm0427714,Celyn Jones
nm0428166,Graham Jones
nm0428534,Kelton Jones
nm0429213,Sarah Jones
nm0429517,Ate de Jong
nm0429535,Steven de Jong
nm0430629,Karole Rocher
nm0431671,Masoud Jafari Jozani
nm0432601,Jung Woo-sung
nm0433347,Audrius Juzenas
nm0433935,Lars Kaalund
nm0434153,Roman Kachanov
nm0434806,Cédric Kahn
nm0435074,Khalil Kain
nm0435503,Johnny Kalangis
nm0435534,Mahmoud Kalari
nm0435958,Christina Kallas
nm0436382,Kamal
nm0436784,Kenji Kamiyama
nm0437625,Kang Je-kyu
nm0437643,Seung-yong Kang
nm0437897,Donna Kanter
nm0438089,Aatish Kapadia
nm0438090,Asif Kapadia
nm0438304,Luciana Kaplan
nm0438494,Rajat Kapoor
nm0438500,Ravi Kapoor
nm0438905,Mirjana Karanovic
nm0439285,Baker Karim
nm0439732,Romuald Karmakar
nm0439735,Ravi Karmalker
nm0440317,Lukasz Karwowski
nm0440495,Hossein Ghasemi Jami
nm0440604,Anurag Kashyap
nm0440617,Kaspar Kasics
nm0441050,Pentti Kasurinen
nm0441099,Hiroshi Katagiri
nm0441919,Dan Katzir
nm0442237,Paul A. Kaufman
nm0442287,William Kaufman
nm0442454,Aki Kaurismäki
nm0442455,Mika Kaurismäki
nm0442896,Minoru Kawasaki
nm0443505,Clay Kaytis
nm0444248,Salim Kechiouche
nm0444328,Dorota Kedzierzawska
nm0446018,Kirk E. Kelleykahn
nm0446525,Joseph Kelly
nm0446622,Colson Baker
nm0447240,Kunal Kemmu
nm0448273,Paul Kennedy
nm0449085,Tigran Keosayan
nm0449270,Ljubomir Kerekes
nm0449272,Peter Kerekes
nm0449323,Yannick Kergoat
nm0450137,Rainy Kerwin
nm0450194,Alek Keshishian
nm0450347,Jordan Kessler
nm0450509,Frank Ketelaar
nm0450540,Kari Ketonen
nm0451076,Franck Khalfoun
nm0451117,Zaza Khalvashi
nm0452914,Pat Kilbane
nm0453329,Richard Kilroy
nm0453330,Nicole van Kilsdonk
nm0453518,Kim Jee-woon
nm0453707,Kim Tae-yong
nm0453953,Masud Kimiai
nm0455262,Sean King
nm0455682,Margy Kinmonth
nm0457565,Ryûhei Kitamura
nm0457995,Sigurjón Kjartansson
nm0458251,Cédric Klapisch
nm0458678,Bruce David Klein
nm0459451,Michael Klier
nm0459591,Peter Bratusa
nm0459867,Will Klipstine
nm0459940,Helene Klodawsky
nm0461498,Beyoncé
nm0461835,Torkel Knutsson
nm0462408,Seth Koch
nm0463156,Sandra Kogut
nm0463273,Jack Kohler
nm0463581,Timo Koivusalo
nm0463729,Antonis Kokkinos
nm0463913,Silvestar Kolbas
nm0464383,Jan Jakub Kolski
nm0464526,Stephan Komandarev
nm0464548,Todd Komarnicki
nm0465372,Grigoriy Konstantinopolskiy
nm0465484,Chuck Konzelman
nm0466153,Hirokazu Koreeda
nm0466349,Baltasar Kormákur
nm0466833,Natalia Koryncka-Gruz
nm0467017,Dover Koshashvili
nm0467285,Victor Kossakovsky
nm0467668,Tato Kotetishvili
nm0468049,Michael Kouroubetes
nm0468106,Filippos Koutsaftis
nm0468125,Dani Kouyaté
nm0468995,Damjan Kozole
nm0469063,Fatmir Koçi
nm0469378,German Kral
nm0469809,Robert Krantz
nm0470081,Lars Kraume
nm0470098,Chris Kraus
nm0470514,Nicolette Krebitz
nm0471069,Justin Kreutzmann
nm0471297,Chrys Krikellis
nm0472196,Sonia Kronlund
nm0473552,Marek Kubos
nm0474275,Anu Kuivalainen
nm0474398,Nagesh Kukunoor
nm0474604,Mrinal Kulkarni
nm0474852,Pravesh Kumar
nm0474856,T.K. Rajeev Kumar
nm0474948,Naoto Kumazawa
nm0474955,Roger Kumble
nm0475873,Yukinori Kurokawa
nm0475905,Kiyoshi Kurosawa
nm0475937,Jeff Kurr
nm0476982,Pero Kvesic
nm0477187,Michal Kwiecinski
nm0477215,Crystal Kwok
nm0477597,Dagur Kári
nm0478172,Karsten Kiilerich
nm0478418,Bruce LaBruce
nm0478713,Jean-Claude La Marre
nm0478799,Alexandre de La Patellière
nm0479298,Aimar Labaki
nm0480381,John Lacy
nm0480487,Bernd Michael Lade
nm0480894,Stéphane Lafleur
nm0481418,Richard LaGravenese
nm0481451,Jean-François Laguionie
nm0482278,Antonino Lakshen Sucameli
nm0482316,Kabir Lal
nm0482592,Dante Lam
nm0482774,Joel Lamangan
nm0483053,Gregory Lamberson
nm0483747,Steven LaMorte
nm0484073,Jun Lana
nm0484840,Max Landis
nm0484879,Jeffery Scott Lando
nm0484907,Christopher Landon
nm0485790,Joachim Lang
nm0485819,Krzysztof Lang
nm0487166,Yorgos Lanthimos
nm0487210,Dan Lantz
nm0487990,Yam Laranas
nm0488623,Arnaud Larrieu
nm0488626,Jean-Marie Larrieu
nm0489035,Lance Larson
nm0489256,Niclas Larsson
nm0489309,Éric Lartigau
nm0489436,Robert LaSardo
nm0490736,Sébastien Laudenbach
nm0490808,Erez Laufer
nm0491259,Mélanie Laurent
nm0491708,Eric Lavaine
nm0492305,Chi-Leung Lo
nm0492315,Dennis Law
nm0492620,Andrew Lawrence
nm0493468,James P. Lay
nm0493543,Tracie Laymon
nm0493764,Magdalena Lazarkiewicz
nm0494066,Isild Le Besco
nm0494069,Maïwenn
nm0494504,Anne Le Ny
nm0495115,Michal Sinnott
nm0495536,Nikolay Lebedev
nm0496180,Francis Leclerc
nm0496312,Patrice Leconte
nm0496752,Daniel Lee
nm0497046,Cinqué Lee
nm0497565,John H. Lee
nm0498212,Sang-il Lee
nm0498271,Sook-Yin Lee
nm0498517,Andrew Lee Potts
nm0499217,Catherine Legault
nm0499488,Xavier Legrand
nm0500713,Ruth Leitman
nm0500867,Miroslav Lekic
nm0500976,Gilles Lellouche
nm0500988,Claude Lelouch
nm0501281,Ella Lemhagen
nm0501548,Arnaud Lemort
nm0502133,Blandine Lenoir
nm0502240,Dean Lent
nm0502412,Edoardo Leo
nm0503259,Peter Lepeniotis
nm0504616,Gustavo Letelier
nm0504654,Jørgen Leth
nm0505075,Matthew Leutwyler
nm0505642,K. Asher Levin
nm0506071,Mark Levinson
nm0506217,Heidi Levitt
nm0506613,Shawn Levy
nm0506746,Piotr J. Lewandowski
nm0508025,Paul Leyden
nm0508070,Luciano Leyrado
nm0508208,Fernando León de Aranoa
nm0508277,Víctor García León
nm0508933,Frank Licari
nm0509852,Sébastien Lifshitz
nm0510020,Cody Lightning
nm0510485,Eliav Lilti
nm0510601,Suat Yen Lim
nm0511983,Madeleine Wade
nm0512053,Elvira Lindo
nm0512574,Willy Lindwer
nm0512934,Hamish Linklater
nm0513371,Philippe Lioret
nm0513598,David Lipper
nm0513790,Jeff Lipsky
nm0514921,Fendou Liu
nm0516266,Joe Lo Truglio
nm0516352,Yiu Fai Lo
nm0516384,Terry Loane
nm0517221,Pedro Loeb
nm0517572,J.M. Logan
nm0517576,James Logan
nm0517589,John Logan
nm0517665,Tom Logan
nm0517768,Dimitri Logothetis
nm0518123,Julia Loktev
nm0519043,Justin Long
nm0519117,Miles Long
nm0519763,Rob Loos
nm0519961,Victor Lopes
nm0519983,Jerry Lopez Sineneng
nm0519999,Archie Lopez
nm0520031,Danny Lopez
nm0520084,James Lopez
nm0520875,Nicanor Loreti
nm0521601,Ye Lou
nm0523363,Richard Lowry
nm0523509,Gustavo Loza
nm0523665,Sergey Loznitsa
nm0524516,Daniele Luchetti
nm0524519,Laura Luchetti
nm0525303,Baz Luhrmann
nm0525815,Charles Lum
nm0526528,Erik Lundmark
nm0526732,Pavel Lungin
nm0527439,Miloslav Luther
nm0527852,Noémie Lvovsky
nm0528173,Tiina Lymi
nm0528963,Nick Lyon
nm0529201,Mikael Lypinski
nm0529717,Bernard-Henri Lévy
nm0529737,Sophie Lévy
nm0530026,Belén López Albert
nm0530789,Aziz M. Osman
nm0530981,Georg Maas
nm0531056,Scott Mabbutt
nm0531440,Angelina Maccarone
nm0531595,Adam MacDonald
nm0532509,Sergio Machado
nm0533558,Donald MacKinnon
nm0533666,Angus MacLachlan
nm0533691,Angus MacLane
nm0534442,Belén Macías
nm0534665,Guy Maddin
nm0534813,Ruth Mader
nm0534856,Madhavan
nm0535351,Tetsu Maeda
nm0535707,Ruán Magan
nm0535984,John Maggio
nm0536193,Mathias Magnason
nm0536251,Franck Magnier
nm0536423,Nanna Kristín Magnúsdóttir
nm0536705,Ananth Mahadevan
nm0537410,Matt Maiellaro
nm0537550,Michael Mailer
nm0537595,Emilio Maillé
nm0537815,Alfonso Maiorana
nm0538320,Alan Mak
nm0538321,Albert Kai-Kwong Mak
nm0538977,Jacques Malaterre
nm0539574,Himanshu Malik
nm0540176,Tom Malloy
nm0541351,François Manceaux
nm0541391,Milcho Manchevski
nm0541751,Francesco Mandelli
nm0541907,Marie Mandy
nm0542023,Antonio Manetti
nm0542029,Marco Manetti
nm0542139,Joseph Mangano
nm0542450,Ethan Maniquis
nm0542498,Mahesh Manjrekar
nm0542943,Robert Mann
nm0543420,Frank Mannion
nm0543526,Cláudio Manoel
nm0543678,Elena Manrique
nm0543882,Vitaliy Manskiy
nm0543890,Francisco Manso
nm0544884,Uri Marantz
nm0544999,Patrick Marber
nm0545150,Kelly Marcel
nm0545356,Olivier Marchal
nm0545884,Neri Marcorè
nm0546440,Michael Maren
nm0547017,Benoît Mariage
nm0547456,Harriet Marin Jones
nm0549709,Aída Marques
nm0550192,Marc Marriott
nm0550611,Loren David Marsh
nm0550875,Erwann Marshall
nm0551076,Neil Marshall
nm0551431,Marco Martani
nm0552041,Catherine Martin
nm0553237,Pierre-François Martin-Laval
nm0553662,Philippe Martinez
nm0553790,Christopher Martini
nm0554076,Marco Martins
nm0554280,Mario Martone
nm0554532,Manuel Martín Cuenca
nm0555500,Elizabeth Marvel
nm0556301,Rashid Masharawi
nm0556453,Neil Maskell
nm0556520,Sergei Maslobojshchikov
nm0556573,Adam Mason
nm0557122,Christos Massalas
nm0557267,Olivier Masset-Depasse
nm0557501,Laetitia Masson
nm0557609,Valerio Mastandrea
nm0557975,Tomas Masin
nm0559285,Rizal Mantovani
nm0559647,Yutaka Matsushige
nm0560361,Booker T. Mattison
nm0561114,Gail Maurice
nm0562090,Nina May
nm0563183,Alain Mazars
nm0563339,Vassilis Mazomenos
nm0563440,Patricia Mazuy
nm0563585,Mary Mazzio
nm0563760,Laura Mañá
nm0563826,Cory McAbee
nm0563848,Bill McAdams Jr.
nm0564799,Todd McCammon
nm0565858,Eddie McClintock
nm0565981,Detdrich McClure
nm0566041,Steve McClure
nm0566044,Tane McClure
nm0566506,Bret McCormick
nm0566885,Scooter McCrae
nm0567129,Christopher McCulloch
nm0567162,Gerald McCullouch
nm0569166,Scott McGehee
nm0570082,Mary McGuckian
nm0570165,Brian McGuire
nm0570342,Edward McGurn
nm0573427,Ken McMullen
nm0573710,Michael McNamara
nm0574217,Conor McPherson
nm0575523,Julio Medem
nm0575726,Juan Carlos Medina
nm0576015,Geoff Meed
nm0576287,Tom Megalis
nm0576529,Dariush Mehrjui
nm0576732,Ursula Meier
nm0579062,Josué Méndez
nm0579690,Nina Menkes
nm0580698,Isabelle Mergault
nm0580725,Jalal Merhi
nm0580793,Fernando Merinero
nm0581081,Frédéric Mermoud
nm0581837,Janet Wells
nm0582289,Rudolf Mestdagh
nm0582650,Peter Mettler
nm0582797,Jens Meurer
nm0583416,Pamela Meyer-Arndt
nm0583488,Ashley Scott Meyers
nm0583515,Dave Meyers
nm0583654,Hallie Meyers-Shyer
nm0584052,Paul Sanchez
nm0584439,Mark Allen Michaels
nm0584777,Nicki Micheaux
nm0584917,Sabine Michel
nm0584936,Sylvie Michel
nm0585452,Paul Middleditch
nm0585738,Matthew Miele
nm0586017,Thomas Mignone
nm0586837,Riccardo Milani
nm0587184,Maggie Miles
nm0588679,Joshua John Miller
nm0589130,Peter Miller
nm0589168,Randall Miller
nm0589182,Rebecca Miller
nm0590594,Oury Milshtein
nm0591129,Jean-Marc Minéo
nm0591362,Luca Miniero
nm0591400,Cecilia Miniucchi
nm0591464,Patrick Minks
nm0591499,Rick Minnich
nm0591659,Ethan H. Minsker
nm0591925,Reza Mirkarimi
nm0592625,Fernán Mirás
nm0592803,Sudhir Mishra
nm0593029,Branislav Misík
nm0593056,Kôki Mitani
nm0593222,Chris W. Mitchell
nm0593314,Elvis Mitchell
nm0593449,Joanne Mitchell
nm0594476,Nanea Miyata
nm0594503,Hayao Miyazaki
nm0594856,Mathias Mlekuz
nm0594895,Mo McRae
nm0595062,Federico Moccia
nm0595196,Dana Modan
nm0595586,Robbie Moffat
nm0595982,Gustavo Moheno
nm0596347,Nadir Moknèche
nm0596962,Dominik Moll
nm0597026,Jesper Møller
nm0597267,Giorgio Molteni
nm0599291,Enzo Monteleone
nm0600257,Álex Montoya
nm0600546,Lukas Moodysson
nm0601345,Jefferson Moore
nm0602206,Maryam Moghadam
nm0602538,Iván Morales
nm0603299,Stefano Mordini
nm0603446,Yolande Moreau
nm0603466,Dror Moreh
nm0603588,Gaël Morel
nm0603737,Giampaolo Morelli
nm0604169,Rodrigo Moreno
nm0604263,Bobby Moresco
nm0604284,David Moreton
nm0604335,Nanni Moretti
nm0605137,Brett Morgen
nm0605186,Anders Morgenthaler
nm0605513,Cyril Morin
nm0605583,Robert Morin
nm0606081,Vittorio Moroni
nm0606130,Yuriy Moroz
nm0607831,Koen Mortier
nm0608324,Denis Moschitto
nm0608513,Oliver Moser
nm0608936,Craig Moss
nm0608999,Jesse Moss
nm0609161,John Mossman
nm0609549,Greg Mottola
nm0609981,Emmanuel Mouret
nm0610041,Catarina Mourão
nm0610045,Mara Mourão
nm0610718,Íce Mrozek
nm0610831,Gabriele Muccino
nm0611683,Russell Mulcahy
nm0611850,John Mulholland
nm0612816,Cristian Mungiu
nm0613284,Silvia Munt
nm0613318,Martin Munthe
nm0613566,Keizô Murase
nm0613580,Júlia Murat
nm0613582,Lúcia Murat
nm0613851,Celina Murga
nm0613924,Enrique Murillo
nm0613996,Wolfgang Murnberger
nm0614025,Atsushi Muroga
nm0614656,Rob Murphy
nm0614819,Alison Fairweather Murray
nm0614880,Charles Murray
nm0615482,Ana Murugarren
nm0615535,Kamal Musale
nm0616305,Ángel Muñiz
nm0616543,Ntare Guma Mbaho Mwine
nm0617130,Daniel Myrick
nm0617683,Martín Méndez
nm0617777,Eric Métayer
nm0618493,Sana Na N'Hada
nm0619313,Siva Nageshwara Rao
nm0619579,Mohamed Ali Nahdi
nm0619715,Omar Naim
nm0619895,Ron Najor
nm0619923,Olivier Nakache
nm0619946,Yûji Nakae
nm0621633,José Nascimento
nm0623357,Eric Nazarian
nm0623392,Natalya Nazarova
nm0624619,Abbey Neidik
nm0625080,Alice Nellis
nm0625491,Joshua Nelson
nm0625621,Michael J. Nelson
nm0626090,Jack Neo
nm0626211,Leandro Neri
nm0626754,Cãlin Peter Netzer
nm0626896,Trish Neufeld
nm0628563,Matthew Newton
nm0629216,Phil Nibbelink
nm0629309,Maurizio Nichetti
nm0630028,Randall Nickerson
nm0630112,Guillaume Nicloux
nm0631093,Sebastian Niemann
nm0631590,Johan Nijenhuis
nm0631773,Essy Niknejad
nm0632464,Ron Ninio
nm0632567,Shelley Niro
nm0633925,Marie Noëlle
nm0634205,Lukas Nola
nm0634240,Christopher Nolan
nm0634644,Georg Nonnenmacher
nm0634779,Syed Noor
nm0634872,Liam Norberg
nm0634897,Khyentse Norbu
nm0636472,Andrey Noskov
nm0636787,David Novack
nm0637259,Tuva Novotny
nm0637838,Garin Nugroho
nm0637996,Rita Nunes
nm0638033,Victor Nunez
nm0638035,William Nunez
nm0638115,Gennaro Nunziante
nm0638534,Maud Nycander
nm0639159,Frederik Meldal Nørgaard
nm0639297,Elmo Nüganen
nm0640323,Frances O'Connor
nm0642882,Philip Adrian Booth
nm0643282,Bettina Oberli
nm0643422,Michael Oblowitz
nm0643423,Orson Oblowitz
nm0643664,Michel Ocelot
nm0643940,Hilmar Oddsson
nm0644147,Jean Odoutan
nm0644368,David Ofek
nm0644688,Naoko Ogigami
nm0644700,Jonathan Ogilvie
nm0644900,Oh Seung-uk
nm0645660,Arko Okk
nm0645974,Eneko Olasagasti
nm0646299,Annette K. Olesen
nm0646391,Jorge Olguín
nm0646408,Miguel Olid
nm0646444,Margreth Olin
nm0646987,Ron Oliver
nm0648057,Göran Hugo Olsson
nm0648209,Roberto J. Oltra
nm0648264,Kata Oláh
nm0648392,Ron Omer
nm0648902,Fabien Onteniente
nm0649117,Niels Arden Oplev
nm0649181,Evan Oppenheimer
nm0649629,Matt Orefice
nm0649664,Paul Oremland
nm0650339,Álfrún Örnólfsdóttir
nm0650381,Gary Dean Orona
nm0650555,Gregory Orr
nm0651388,José Ortuño
nm0651622,Brad Osborne
